Camera Localization Data & Odometric Encoder ticks
 time | pose.x | pose.y | pose.z | cov[1,1] | cov[1,2] | cov[1,3] | cov[2,1] | cov[2,2] | cov[2,3] | cov[3,1] | cov[3,2] | cov[3,3]	|	Left_Tick	| Right_Tick
37327 | -140.389 | 47.2582 | 3.08613 | 4.15025 | -0.449606 | -0.014622 | -0.449606 | 1.18775 | 0.0022526 | -0.014622 | 0.0022526 | 0.000464186 | -2915140 | 3264118 | 
37387 | -141.243 | 47.0968 | 3.1137 | 4.18464 | -0.46174 | -0.014626 | -0.461739 | 1.19249 | 0.0022881 | -0.014626 | 0.0022881 | 0.000463459 | -2915140 | 3264118 | 
37388 | -141.243 | 47.0968 | 3.1137 | 4.18464 | -0.46174 | -0.014626 | -0.461739 | 1.19249 | 0.0022881 | -0.014626 | 0.0022881 | 0.000463459 | -2921186 | 3264628 | 
37453 | -141.857 | 46.2539 | -3.14426 | 4.20931 | -0.478332 | -0.0146215 | -0.478333 | 1.19969 | 0.00235128 | -0.0146215 | 0.00235128 | 0.000463512 | -2928178 | 3265199 | 
37512 | -144.297 | 45.3819 | -3.11382 | 6.67647 | -1.01967 | -0.0234098 | -1.01967 | 1.39603 | 0.00436563 | -0.0234098 | 0.00436563 | 0.000500202 | -2928178 | 3265199 | 
37514 | -144.297 | 45.3819 | -3.11382 | 6.67647 | -1.01967 | -0.0234098 | -1.01967 | 1.39603 | 0.00436563 | -0.0234098 | 0.00436563 | 0.000500202 | -2934103 | 3265949 | 
37578 | -143.801 | 45.6307 | -3.08783 | 5.58389 | 0.101447 | -0.0115787 | 0.101446 | 3.93434 | 0.00101738 | -0.0115787 | 0.00101738 | 0.00176716 | -2934103 | 3265949 | 
37579 | -143.801 | 45.6307 | -3.08783 | 5.58389 | 0.101447 | -0.0115787 | 0.101446 | 3.93434 | 0.00101738 | -0.0115787 | 0.00101738 | 0.00176716 | -2939894 | 3266534 | 
37639 | -145.554 | 44.3886 | -3.06652 | 4.18069 | -0.500205 | -0.0141821 | -0.500205 | 1.21327 | 0.00241137 | -0.0141821 | 0.00241137 | 0.000459385 | -2946540 | 3267262 | 
37703 | -145.439 | 44.3847 | -3.04342 | 5.50976 | 0.134364 | -0.0112484 | 0.134364 | 3.98698 | 0.000984371 | -0.0112484 | 0.000984373 | 0.00176577 | -2946540 | 3267262 | 
37704 | -145.439 | 44.3847 | -3.04342 | 5.50976 | 0.134364 | -0.0112484 | 0.134364 | 3.98698 | 0.000984371 | -0.0112484 | 0.000984373 | 0.00176577 | -2952164 | 3267590 | 
37764 | -145.439 | 44.3847 | -3.04342 | 5.50976 | 0.134364 | -0.0112484 | 0.134364 | 3.98698 | 0.000984371 | -0.0112484 | 0.000984373 | 0.00176577 | -2957587 | 3267704 | 
37825 | -146.85 | 44.129 | -3.01475 | 5.55925 | 0.136338 | -0.011187 | 0.136338 | 4.05466 | 0.00095784 | -0.011187 | 0.00095784 | 0.00175343 | -2957587 | 3267704 | 
37826 | -146.85 | 44.129 | -3.01475 | 5.55925 | 0.136338 | -0.011187 | 0.136338 | 4.05466 | 0.00095784 | -0.011187 | 0.00095784 | 0.00175343 | -2962772 | 3267836 | 
37887 | -148.038 | 43.9939 | -2.98534 | 2.6756 | 1.04557 | -0.00554515 | 1.04557 | 3.18494 | -0.00467364 | -0.00554515 | -0.00467364 | 0.000930079 | -2962772 | 3267836 | 
37888 | -148.038 | 43.9939 | -2.98534 | 2.6756 | 1.04557 | -0.00554515 | 1.04557 | 3.18494 | -0.00467364 | -0.00554515 | -0.00467364 | 0.000930079 | -2967739 | 3267967 | 
37950 | -148.162 | 45.3135 | -2.95914 | 3.5649 | 2.44699 | -0.00979512 | 2.44699 | 5.98592 | -0.0156642 | -0.00979512 | -0.0156642 | 0.00175109 | -2973236 | 3268030 | 
38130 | -151.165 | 42.4742 | -2.89844 | 5.42398 | 0.210301 | -0.0105591 | 0.210301 | 4.1855 | 0.000807828 | -0.0105591 | 0.000807828 | 0.00175048 | -2973236 | 3268030 | 
38131 | -151.165 | 42.4742 | -2.89844 | 5.42398 | 0.210301 | -0.0105591 | 0.210301 | 4.1855 | 0.000807828 | -0.0105591 | 0.000807828 | 0.00175048 | -2986443 | 3268065 | 
38139 | -151.165 | 42.4742 | -2.89844 | 5.42398 | 0.210301 | -0.0105591 | 0.210301 | 4.1855 | 0.000807828 | -0.0105591 | 0.000807828 | 0.00175048 | -2987168 | 3268092 | 
38202 | -150.663 | 43.4479 | -2.86867 | 6.97463 | 1.63378 | -0.00746565 | 1.63378 | 8.44366 | -0.00686235 | -0.00746565 | -0.00686235 | 0.0145199 | -2987168 | 3268092 | 
38202 | -150.663 | 43.4479 | -2.86867 | 6.97463 | 1.63378 | -0.00746565 | 1.63378 | 8.44366 | -0.00686235 | -0.00746565 | -0.00686235 | 0.0145199 | -2991468 | 3268228 | 
38265 | -153.366 | 42.292 | -2.85067 | 2.43865 | 1.09411 | -0.00506844 | 1.09411 | 3.35655 | -0.00504491 | -0.00506844 | -0.0050449 | 0.000928806 | -2995831 | 3268287 | 
38327 | -154.736 | 40.7501 | -2.83445 | 1.8056 | 0.0811328 | -0.0050062 | 0.0811327 | 1.03637 | -0.000140583 | -0.0050062 | -0.000140583 | 0.000351489 | -2995831 | 3268287 | 
38328 | -154.736 | 40.7501 | -2.83445 | 1.8056 | 0.0811328 | -0.0050062 | 0.0811327 | 1.03637 | -0.000140583 | -0.0050062 | -0.000140583 | 0.000351489 | -3000253 | 3268291 | 
38387 | -153.393 | 43.0819 | -2.81687 | 7.06263 | 1.57003 | -0.0074121 | 1.57003 | 8.63887 | -0.00731099 | -0.0074121 | -0.00731099 | 0.0137412 | -3000253 | 3268291 | 
38388 | -153.393 | 43.0819 | -2.81687 | 7.06263 | 1.57003 | -0.0074121 | 1.57003 | 8.63887 | -0.00731099 | -0.0074121 | -0.00731099 | 0.0137412 | -3004811 | 3268303 | 
38453 | -155.319 | 43.1661 | -2.78698 | 3.05284 | 2.37396 | -0.00899577 | 2.37396 | 6.22954 | -0.016703 | -0.00899577 | -0.016703 | 0.00175175 | -3010306 | 3268434 | 
38515 | -156.87 | 41.496 | -2.76551 | 2.28732 | 1.1012 | -0.00476821 | 1.1012 | 3.45347 | -0.00524354 | -0.00476821 | -0.00524354 | 0.000928058 | -3010306 | 3268434 | 
38519 | -156.87 | 41.496 | -2.76551 | 2.28732 | 1.1012 | -0.00476821 | 1.1012 | 3.45347 | -0.00524354 | -0.00476821 | -0.00524354 | 0.000928058 | -3015181 | 3268526 | 
38575 | -156.723 | 42.8948 | -2.74099 | 2.29451 | 2.46916 | -0.00923449 | 2.46916 | 5.89053 | -0.0181443 | -0.00923449 | -0.0181443 | 0.000461946 | -3015181 | 3268526 | 
38576 | -156.723 | 42.8948 | -2.74099 | 2.29451 | 2.46916 | -0.00923449 | 2.46916 | 5.89053 | -0.0181443 | -0.00923449 | -0.0181443 | 0.000461946 | -3020254 | 3268616 | 
38638 | -157.082 | 41.6592 | -2.7222 | 6.6077 | 1.5713 | -0.00700346 | 1.5713 | 8.57268 | -0.00765306 | -0.00700346 | -0.00765306 | 0.0137406 | -3025518 | 3268765 | 
38701 | -157.866 | 42.2438 | -2.70529 | 6.55908 | 1.57735 | -0.00695484 | 1.57735 | 8.59624 | -0.00772978 | -0.00695484 | -0.00772978 | 0.0137405 | -3025518 | 3268765 | 
38702 | -157.866 | 42.2438 | -2.70529 | 6.55908 | 1.57735 | -0.00695484 | 1.57735 | 8.59624 | -0.00772978 | -0.00695484 | -0.00772978 | 0.0137405 | -3031843 | 3268797 | 
38764 | -159.631 | 40.9625 | -2.67436 | 6.7594 | 1.85647 | -0.00688921 | 1.85647 | 9.48735 | -0.00918275 | -0.00688921 | -0.00918275 | 0.0145199 | -3037348 | 3268830 | 
38824 | -159.631 | 40.9625 | -2.67436 | 6.7594 | 1.85647 | -0.00688921 | 1.85647 | 9.48735 | -0.00918275 | -0.00688921 | -0.00918275 | 0.0145199 | -3037348 | 3268830 | 
38825 | -159.631 | 40.9625 | -2.67436 | 6.7594 | 1.85647 | -0.00688921 | 1.85647 | 9.48735 | -0.00918275 | -0.00688921 | -0.00918275 | 0.0145199 | -3042888 | 3268880 | 
38889 | -159.906 | 40.2093 | -2.64209 | 5.90923 | 1.96755 | -0.00646786 | 1.96755 | 9.0086 | -0.00909345 | -0.00646786 | -0.00909345 | 0.0153913 | -3042888 | 3268880 | 
38890 | -159.906 | 40.2093 | -2.64209 | 5.90923 | 1.96755 | -0.00646786 | 1.96755 | 9.0086 | -0.00909345 | -0.00646786 | -0.00909345 | 0.0153913 | -3049603 | 3268996 | 
38953 | -158.075 | 44.6745 | -2.62032 | 7.39271 | 3.67402 | -0.0129289 | 3.67402 | 13.8142 | -0.0284697 | -0.0129289 | -0.0284697 | 0.0308002 | -3055420 | 3269298 | 
39134 | -165.156 | 43.7854 | -2.54144 | 2.95473 | 3.33355 | -0.011781 | 3.33355 | 9.5906 | -0.0283485 | -0.011781 | -0.0283485 | 0.00190018 | -3055420 | 3269298 | 
39135 | -165.156 | 43.7854 | -2.54144 | 2.95473 | 3.33355 | -0.011781 | 3.33355 | 9.5906 | -0.0283485 | -0.011781 | -0.0283485 | 0.00190018 | -3072762 | 3270201 | 
39139 | -165.156 | 43.7854 | -2.54144 | 2.95473 | 3.33355 | -0.011781 | 3.33355 | 9.5906 | -0.0283485 | -0.011781 | -0.0283485 | 0.00190018 | -3073689 | 3270215 | 
39202 | -166.216 | 44.0436 | -2.51526 | 2.86489 | 3.25517 | -0.0114833 | 3.25517 | 9.59887 | -0.0283997 | -0.0114833 | -0.0283997 | 0.00190018 | -3073689 | 3270215 | 
39202 | -166.216 | 44.0436 | -2.51526 | 2.86489 | 3.25517 | -0.0114833 | 3.25517 | 9.59887 | -0.0283997 | -0.0114833 | -0.0283997 | 0.00190018 | -3079335 | 3270222 | 
39327 | -166.033 | 44.8749 | -2.45535 | 5.86428 | 3.14378 | -0.0109891 | 3.14378 | 12.8582 | -0.0286614 | -0.0109891 | -0.0286614 | 0.0308002 | -3084971 | 3270222 | 
39328 | -166.033 | 44.8749 | -2.45535 | 5.86428 | 3.14378 | -0.0109891 | 3.14378 | 12.8582 | -0.0286614 | -0.0109891 | -0.0286614 | 0.0308002 | -3090713 | 3270261 | 
39388 | -165.96 | 45.8404 | -2.43768 | 5.85196 | 3.10182 | -0.0107945 | 3.10182 | 12.9612 | -0.0287888 | -0.0107945 | -0.0287888 | 0.0308002 | -3090713 | 3270261 | 
39389 | -165.96 | 45.8404 | -2.43768 | 5.85196 | 3.10182 | -0.0107945 | 3.10182 | 12.9612 | -0.0287888 | -0.0107945 | -0.0287888 | 0.0308002 | -3097736 | 3270562 | 
39454 | -169.161 | 45.7856 | -2.41645 | 6.70501 | 2.96862 | -0.0103895 | 2.96862 | 13.8068 | -0.0286264 | -0.0103895 | -0.0286264 | 0.0275002 | -3103862 | 3271004 | 
39514 | -168.983 | 45.9477 | -2.38402 | 5.40794 | 2.90645 | -0.0101392 | 2.90645 | 12.6139 | -0.0287187 | -0.0101392 | -0.0287187 | 0.0308002 | -3103862 | 3271004 | 
39516 | -168.983 | 45.9477 | -2.38402 | 5.40794 | 2.90645 | -0.0101392 | 2.90645 | 12.6139 | -0.0287187 | -0.0101392 | -0.0287187 | 0.0308002 | -3110094 | 3271387 | 
39576 | -169.762 | 46.184 | -2.3571 | 5.20891 | 2.82639 | -0.00985577 | 2.82639 | 12.4785 | -0.0287309 | -0.00985577 | -0.0287309 | 0.0308002 | -3110094 | 3271387 | 
39578 | -169.762 | 46.184 | -2.3571 | 5.20891 | 2.82639 | -0.00985577 | 2.82639 | 12.4785 | -0.0287309 | -0.00985577 | -0.0287309 | 0.0308002 | -3116327 | 3271562 | 
39639 | -170.168 | 46.8831 | -2.32764 | 5.04687 | 2.74356 | -0.00954529 | 2.74356 | 12.414 | -0.0287962 | -0.00954529 | -0.0287962 | 0.0308002 | -3123604 | 3271625 | 
39702 | -173.952 | 47.112 | -2.30671 | 6.02958 | 2.59614 | -0.0091077 | 2.59614 | 13.342 | -0.0285582 | -0.0091077 | -0.0285582 | 0.0275002 | -3123604 | 3271625 | 
39703 | -173.952 | 47.112 | -2.30671 | 6.02958 | 2.59614 | -0.0091077 | 2.59614 | 13.342 | -0.0285582 | -0.0091077 | -0.0285582 | 0.0275002 | -3129924 | 3271742 | 
39763 | -174.988 | 47.4211 | -2.27692 | 5.90488 | 2.50199 | -0.00878787 | 2.50199 | 13.2551 | -0.0285243 | -0.00878787 | -0.0285243 | 0.0275002 | -3136161 | 3271996 | 
39828 | -174.988 | 47.4211 | -2.27692 | 5.90488 | 2.50199 | -0.00878787 | 2.50199 | 13.2551 | -0.0285243 | -0.00878787 | -0.0285243 | 0.0275002 | -3136161 | 3271996 | 
39830 | -174.988 | 47.4211 | -2.27692 | 5.90488 | 2.50199 | -0.00878787 | 2.50199 | 13.2551 | -0.0285243 | -0.00878787 | -0.0285243 | 0.0275002 | -3142312 | 3272366 | 
39952 | -184.201 | 35.9511 | -2.21098 | 40.785 | -1.631 | -0.0333769 | -1.631 | 29.9051 | 0.00489726 | -0.0333769 | 0.00489726 | 0.0308002 | -3155935 | 3272842 | 
40199 | -191.367 | 37.0175 | -2.08488 | 41.5973 | -1.52557 | -0.0346437 | -1.52557 | 29.8125 | 0.00441324 | -0.0346437 | 0.00441324 | 0.0308002 | -3176035 | 3273026 | 
40200 | -191.367 | 37.0175 | -2.08488 | 41.5973 | -1.52557 | -0.0346437 | -1.52557 | 29.8125 | 0.00441324 | -0.0346437 | 0.00441324 | 0.0308002 | -3182426 | 3273154 | 
40327 | -182.476 | 51.7208 | -2.0319 | 3.82074 | 1.72995 | -0.00619685 | 1.72995 | 11.2458 | -0.0279697 | -0.00619685 | -0.0279697 | 0.0308002 | -3189027 | 3273497 | 
40328 | -182.476 | 51.7208 | -2.0319 | 3.82074 | 1.72995 | -0.00619685 | 1.72995 | 11.2458 | -0.0279697 | -0.00619685 | -0.0279697 | 0.0308002 | -3195839 | 3274072 | 
40576 | -187.148 | 54.4311 | -1.90645 | 3.51661 | 1.34014 | -0.00491543 | 1.34014 | 10.7234 | -0.0273168 | -0.00491543 | -0.0273168 | 0.0308002 | -3216851 | 3275297 | 
40577 | -187.148 | 54.4311 | -1.90645 | 3.51661 | 1.34014 | -0.00491543 | 1.34014 | 10.7234 | -0.0273168 | -0.00491543 | -0.0273168 | 0.0308002 | -3223723 | 3275659 | 
40639 | -187.148 | 54.4311 | -1.90645 | 3.51661 | 1.34014 | -0.00491543 | 1.34014 | 10.7234 | -0.0273168 | -0.00491543 | -0.0273168 | 0.0308002 | -3231828 | 3275844 | 
40953 | -193.998 | 58.2663 | -1.76176 | 4.6078 | 0.918287 | -0.00351434 | 0.918287 | 11.3264 | -0.0261818 | -0.00351434 | -0.0261818 | 0.0275002 | -3268837 | 3277147 | 
41266 | -196.879 | 64.4778 | -1.5787 | 3.4701 | 0.499117 | -0.00200357 | 0.499117 | 9.65072 | -0.0249651 | -0.00200357 | -0.0249651 | 0.0308002 | -3306230 | 3278493 | 
41887 | -201.101 | 75.6317 | -1.265 | 5.84857 | 0.0234695 | -0.000107051 | 0.0234695 | 10.7357 | -0.0221285 | -0.000107051 | -0.0221285 | 0.0275002 | -3372943 | 3280625 | 
41888 | -201.101 | 75.6317 | -1.265 | 5.84857 | 0.0234695 | -0.000107051 | 0.0234695 | 10.7357 | -0.0221285 | -0.000107051 | -0.0221285 | 0.0275002 | -3379526 | 3280876 | 
42199 | -202.923 | 84.1168 | -1.1329 | 5.46727 | -0.139351 | 0.000679054 | -0.139351 | 9.67018 | -0.0205323 | 0.000679054 | -0.0205323 | 0.0308002 | -3406244 | 3281026 | 
42200 | -202.923 | 84.1168 | -1.1329 | 5.46727 | -0.139351 | 0.000679054 | -0.139351 | 9.67018 | -0.0205323 | 0.000679054 | -0.0205323 | 0.0308002 | -3413403 | 3281026 | 
42264 | -202.543 | 83.1593 | -1.08298 | 6.70961 | -0.117611 | 0.000583263 | -0.117611 | 10.7666 | -0.0201702 | 0.000583263 | -0.0201702 | 0.0275002 | -3419354 | 3281026 | 
42389 | -205.27 | 85.3513 | -1.04605 | 6.93578 | -0.11782 | 0.000604336 | -0.11782 | 10.7278 | -0.0195016 | 0.000604336 | -0.0195016 | 0.0275002 | -3425360 | 3281026 | 
42390 | -205.27 | 85.3513 | -1.04605 | 6.93578 | -0.11782 | 0.000604336 | -0.11782 | 10.7278 | -0.0195016 | 0.000604336 | -0.0195016 | 0.0275002 | -3432246 | 3281026 | 
42456 | -205.314 | 86.8488 | -1.01702 | 7.15585 | -0.131375 | 0.000685792 | -0.131375 | 10.817 | -0.0191654 | 0.000685792 | -0.0191654 | 0.0275002 | -3438251 | 3281026 | 
42516 | -203.057 | 89.9146 | -0.977838 | 6.56458 | -0.186798 | 0.000992518 | -0.186798 | 10.0959 | -0.0188366 | 0.000992518 | -0.0188366 | 0.0308002 | -3438251 | 3281026 | 
42520 | -203.057 | 89.9146 | -0.977838 | 6.56458 | -0.186798 | 0.000992518 | -0.186798 | 10.0959 | -0.0188366 | 0.000992518 | -0.0188366 | 0.0308002 | -3444351 | 3281026 | 
42574 | -203.057 | 89.9146 | -0.977838 | 6.56458 | -0.186798 | 0.000992518 | -0.186798 | 10.0959 | -0.0188366 | 0.000992518 | -0.0188366 | 0.0308002 | -3444351 | 3281026 | 
42575 | -203.057 | 89.9146 | -0.977838 | 6.56458 | -0.186798 | 0.000992518 | -0.186798 | 10.0959 | -0.0188366 | 0.000992518 | -0.0188366 | 0.0308002 | -3450495 | 3281026 | 
42640 | -202.015 | 94.8323 | -0.917531 | 7.31535 | -0.235975 | 0.00130706 | -0.235975 | 10.558 | -0.0180728 | 0.00130706 | -0.0180728 | 0.0308002 | -3457868 | 3281026 | 
42702 | -204.377 | 91.0723 | -0.888817 | 1.09079 | -0.139322 | 0.00078069 | -0.139322 | 4.26652 | -0.0178555 | 0.00078069 | -0.0178555 | 0.00050018 | -3457868 | 3281026 | 
42703 | -204.377 | 91.0723 | -0.888817 | 1.09079 | -0.139322 | 0.00078069 | -0.139322 | 4.26652 | -0.0178555 | 0.00078069 | -0.0178555 | 0.00050018 | -3464318 | 3281026 | 
42765 | -204.023 | 92.7795 | -0.859185 | 2.03637 | -0.146915 | 0.00083966 | -0.146915 | 5.08824 | -0.0175074 | 0.00083966 | -0.0175074 | 0.00190018 | -3471128 | 3281026 | 
42827 | -204.023 | 92.7795 | -0.859185 | 2.03637 | -0.146915 | 0.00083966 | -0.146915 | 5.08824 | -0.0175074 | 0.00083966 | -0.0175074 | 0.00190018 | -3471128 | 3281026 | 
42828 | -204.023 | 92.7795 | -0.859185 | 2.03637 | -0.146915 | 0.00083966 | -0.146915 | 5.08824 | -0.0175074 | 0.00083966 | -0.0175074 | 0.00190018 | -3478147 | 3281026 | 
42952 | -202.515 | 97.745 | -0.784226 | 8.13451 | -0.169126 | 0.00101972 | -0.169126 | 10.8735 | -0.0165981 | 0.00101972 | -0.0165981 | 0.0308002 | -3493164 | 3281026 | 
43129 | -202.696 | 98.92 | -0.696307 | 9.34248 | -0.105093 | 0.000669166 | -0.105093 | 11.8 | -0.0157069 | 0.000669166 | -0.0157069 | 0.0275002 | -3493164 | 3281026 | 
43130 | -202.696 | 98.92 | -0.696307 | 9.34248 | -0.105093 | 0.000669166 | -0.105093 | 11.8 | -0.0157069 | 0.000669166 | -0.0157069 | 0.0275002 | -3513714 | 3281026 | 
43200 | -200.088 | 102.818 | -0.658545 | 9.55425 | -0.13897 | 0.000913019 | -0.13897 | 11.8603 | -0.015229 | 0.000913019 | -0.015229 | 0.0308002 | -3513714 | 3281026 | 
43201 | -200.088 | 102.818 | -0.658545 | 9.55425 | -0.13897 | 0.000913019 | -0.13897 | 11.8603 | -0.015229 | 0.000913019 | -0.015229 | 0.0308002 | -3521563 | 3281026 | 
43263 | -208.381 | 94.6106 | -0.614773 | 29.7069 | 4.17354 | -0.0383813 | 4.17354 | 16.1885 | -0.0108951 | -0.0383813 | -0.0108951 | 0.0308002 | -3528050 | 3281026 | 
43339 | -201.916 | 103.073 | -0.604058 | 10.1334 | -0.0666059 | 0.000455248 | -0.0666058 | 12.2637 | -0.0146182 | 0.000455248 | -0.0146182 | 0.0275002 | -3528050 | 3281026 | 
43343 | -201.916 | 103.073 | -0.604058 | 10.1334 | -0.0666059 | 0.000455248 | -0.0666058 | 12.2637 | -0.0146182 | 0.000455248 | -0.0146182 | 0.0275002 | -3535405 | 3281026 | 
43390 | -201.916 | 103.073 | -0.604058 | 10.1334 | -0.0666059 | 0.000455248 | -0.0666058 | 12.2637 | -0.0146182 | 0.000455248 | -0.0146182 | 0.0275002 | -3535405 | 3281026 | 
43392 | -201.916 | 103.073 | -0.604058 | 10.1334 | -0.0666059 | 0.000455248 | -0.0666058 | 12.2637 | -0.0146182 | 0.000455248 | -0.0146182 | 0.0275002 | -3541613 | 3281026 | 
43452 | -199.925 | 106.443 | -0.560172 | 10.5339 | -0.0732503 | 0.000520416 | -0.0732504 | 12.5057 | -0.0140667 | 0.000520416 | -0.0140667 | 0.0308002 | -3547775 | 3281026 | 
43513 | -200.718 | 103.683 | -0.530516 | 2.44431 | 0.0707385 | -0.0002565 | 0.0707385 | 3.50451 | -0.010036 | -0.000256499 | -0.010036 | 0.00178103 | -3547775 | 3281026 | 
43514 | -200.718 | 103.683 | -0.530516 | 2.44431 | 0.0707385 | -0.0002565 | 0.0707385 | 3.50451 | -0.010036 | -0.000256499 | -0.010036 | 0.00178103 | -3554065 | 3280949 | 
43575 | -199.73 | 106.38 | -0.504088 | 2.77013 | -0.0189708 | 0.000138381 | -0.0189709 | 4.61717 | -0.0136059 | 0.000138381 | -0.0136059 | 0.00190018 | -3554065 | 3280949 | 
43576 | -199.73 | 106.38 | -0.504088 | 2.77013 | -0.0189708 | 0.000138381 | -0.0189709 | 4.61717 | -0.0136059 | 0.000138381 | -0.0136059 | 0.00190018 | -3560305 | 3280944 | 
43637 | -199.335 | 108.832 | -0.448423 | 11.4966 | 0.0175715 | -0.000137281 | 0.0175715 | 13.1702 | -0.0129516 | -0.000137281 | -0.0129516 | 0.0275002 | -3566548 | 3280926 | 
43700 | -199.335 | 108.832 | -0.448423 | 11.4966 | 0.0175715 | -0.000137281 | 0.0175715 | 13.1702 | -0.0129516 | -0.000137281 | -0.0129516 | 0.0275002 | -3566548 | 3280926 | 
43702 | -199.335 | 108.832 | -0.448423 | 11.4966 | 0.0175715 | -0.000137281 | 0.0175715 | 13.1702 | -0.0129516 | -0.000137281 | -0.0129516 | 0.0275002 | -3573907 | 3280921 | 
43765 | -198.348 | 107.94 | -0.403383 | 2.69189 | 0.157306 | -0.000793037 | 0.157306 | 3.40937 | -0.00891954 | -0.000793037 | -0.00891954 | 0.00178219 | -3580066 | 3280920 | 
43826 | -197.438 | 110.399 | -0.379435 | 1.13465 | 0.0575813 | -0.000468803 | 0.0575813 | 2.65244 | -0.0123425 | -0.000468803 | -0.0123425 | 0.00050018 | -3580066 | 3280920 | 
43827 | -197.438 | 110.399 | -0.379435 | 1.13465 | 0.0575813 | -0.000468803 | 0.0575813 | 2.65244 | -0.0123425 | -0.000468803 | -0.0123425 | 0.00050018 | -3586324 | 3280902 | 
43890 | -197.051 | 109.888 | -0.34854 | 2.79469 | 0.200248 | -0.00108243 | 0.200248 | 3.34441 | -0.00830713 | -0.00108243 | -0.00830713 | 0.00177038 | -3586324 | 3280902 | 
43890 | -197.051 | 109.888 | -0.34854 | 2.79469 | 0.200248 | -0.00108243 | 0.200248 | 3.34441 | -0.00830713 | -0.00108243 | -0.00830713 | 0.00177038 | -3593640 | 3280748 | 
43953 | -196.489 | 111.469 | -0.315955 | 1.09236 | 0.114304 | -0.000898094 | 0.114304 | 2.08589 | -0.00963198 | -0.000898095 | -0.00963198 | 0.000483409 | -3600012 | 3280574 | 
44131 | -193.764 | 114.411 | -0.222508 | 3.0648 | 0.29566 | -0.00170244 | 0.29566 | 3.31666 | -0.00734169 | -0.00170244 | -0.00734169 | 0.00178395 | -3600012 | 3280574 | 
44132 | -193.764 | 114.411 | -0.222508 | 3.0648 | 0.29566 | -0.00170244 | 0.29566 | 3.31666 | -0.00734169 | -0.00170244 | -0.00734169 | 0.00178395 | -3619610 | 3280465 | 
44200 | -192.248 | 116.141 | -0.193783 | 1.17715 | 0.164672 | -0.00155704 | 0.164672 | 2.27523 | -0.0106064 | -0.00155704 | -0.0106064 | 0.00050018 | -3619610 | 3280465 | 
44201 | -192.248 | 116.141 | -0.193783 | 1.17715 | 0.164672 | -0.00155704 | 0.164672 | 2.27523 | -0.0106064 | -0.00155704 | -0.0106064 | 0.00050018 | -3627270 | 3280465 | 
44264 | -191.39 | 114.458 | -0.166487 | 2.87365 | 0.697812 | -0.00461092 | 0.697811 | 1.90998 | -0.00373108 | -0.00461092 | -0.00373108 | 0.000934026 | -3633796 | 3280464 | 
44324 | -192.923 | 114.85 | -0.136946 | 8.42923 | 1.28879 | -0.00728602 | 1.28879 | 6.31548 | -0.005062 | -0.00728602 | -0.005062 | 0.0145218 | -3633796 | 3280464 | 
44325 | -192.923 | 114.85 | -0.136946 | 8.42923 | 1.28879 | -0.00728602 | 1.28879 | 6.31548 | -0.005062 | -0.00728602 | -0.005062 | 0.0145218 | -3640153 | 3280457 | 
44390 | -190.099 | 117.378 | -0.0992019 | 3.30893 | 0.389861 | -0.00246779 | 0.389861 | 3.32555 | -0.0065069 | -0.00246779 | -0.0065069 | 0.00177296 | -3640153 | 3280457 | 
44391 | -190.099 | 117.378 | -0.0992019 | 3.30893 | 0.389861 | -0.00246779 | 0.389861 | 3.32555 | -0.0065069 | -0.00246779 | -0.0065069 | 0.00177296 | -3647147 | 3280436 | 
44456 | -189.118 | 118.591 | -0.0652866 | 1.15971 | 0.238612 | -0.00242762 | 0.238612 | 1.73264 | -0.00791101 | -0.00242762 | -0.00791101 | 0.000484847 | -3652953 | 3280414 | 
44513 | -188.375 | 119.136 | -0.0380109 | 1.17204 | 0.252807 | -0.00263458 | 0.252807 | 1.70391 | -0.00775284 | -0.00263458 | -0.00775284 | 0.000485077 | -3652953 | 3280414 | 
44514 | -188.375 | 119.136 | -0.0380109 | 1.17204 | 0.252807 | -0.00263458 | 0.252807 | 1.70391 | -0.00775284 | -0.00263458 | -0.00775284 | 0.000485077 | -3658551 | 3280388 | 
44576 | -187.254 | 118.915 | -0.0105775 | 1.14171 | 0.334009 | -0.00301796 | 0.334009 | 1.18724 | -0.00490254 | -0.00301796 | -0.00490254 | 0.000387181 | -3658551 | 3280388 | 
44577 | -187.254 | 118.915 | -0.0105775 | 1.14171 | 0.334009 | -0.00301796 | 0.334009 | 1.18724 | -0.00490254 | -0.00301796 | -0.00490254 | 0.000387181 | -3664014 | 3280316 | 
44638 | -187.254 | 118.915 | -0.0105775 | 1.14171 | 0.334009 | -0.00301796 | 0.334009 | 1.18724 | -0.00490254 | -0.00301796 | -0.00490254 | 0.000387181 | -3669499 | 3280212 | 
44702 | -186.488 | 119.734 | 0.0154976 | 1.15422 | 0.346382 | -0.00318695 | 0.346382 | 1.17155 | -0.00484914 | -0.00318695 | -0.00484914 | 0.000387793 | -3669499 | 3280212 | 
44703 | -186.488 | 119.734 | 0.0154976 | 1.15422 | 0.346382 | -0.00318695 | 0.346382 | 1.17155 | -0.00484914 | -0.00318695 | -0.00484914 | 0.000387793 | -3675679 | 3279957 | 
44765 | -185.384 | 119.111 | 0.0302554 | 3.02896 | 1.09472 | -0.00736023 | 1.09472 | 1.4419 | -0.00391744 | -0.00736023 | -0.00391744 | 0.000354465 | -3680822 | 3279607 | 
